11,0.81,39.259038, -81.556182,906,08/13/2018,11:22:34,192.300000,26.145709
11,0.81,39.259153, -81.556207,901,08/13/2018,11:22:35,192.200000,29.563524
11,0.81,39.259278, -81.556228,969,08/13/2018,11:22:36,192.300000,31.312709
11,0.81,39.259555, -81.556263,42,08/13/2018,11:22:38,193.400000,33.648791
11,0.81,39.259710, -81.556282,31,08/13/2018,11:22:39,193.900000,38.884838
11,0.79,39.259872, -81.556300,28,08/13/2018,11:22:40,194.600000,40.864178
11,0.79,39.260042, -81.556318,30,08/13/2018,11:22:41,195.300000,41.853849
11,0.81,39.260213, -81.556338,98,08/13/2018,11:22:42,196.100000,42.429238
11,0.79,39.260388, -81.556358,95,08/13/2018,11:22:43,196.900000,43.637557
11,0.81,39.260572, -81.556377,132,08/13/2018,11:22:44,197.900000,45.398249
11,0.79,39.260758, -81.556395,99,08/13/2018,11:22:45,198.800000,45.916100
11,0.81,39.260945, -81.556417,178,08/13/2018,11:22:46,199.700000,45.731975
11,0.81,39.261125, -81.556450,190,08/13/2018,11:22:47,200.500000,44.431595
11,0.81,39.261297, -81.556500,162,08/13/2018,11:22:48,201.000000,42.981612
11,0.81,39.261460, -81.556578,209,08/13/2018,11:22:49,200.900000,42.394715
11,0.81,39.261615, -81.556680,193,08/13/2018,11:22:50,200.300000,42.993120
11,0.81,39.261762, -81.556802,254,08/13/2018,11:22:51,198.900000,43.223276
11,0.81,39.261907, -81.556932,222,08/13/2018,11:22:52,197.500000,43.016136
11,0.81,39.262050, -81.557062,282,08/13/2018,11:22:53,195.900000,43.200261
11,0.81,39.262193, -81.557192,305,08/13/2018,11:22:54,195.100000,43.257800
11,0.81,39.262337, -81.557320,277,08/13/2018,11:22:55,194.600000,42.981612
11,0.81,39.262480, -81.557447,351,08/13/2018,11:22:56,194.300000,42.141543
11,0.81,39.262620, -81.557568,326,08/13/2018,11:22:57,193.900000,40.990764
11,0.81,39.262755, -81.557688,384,08/13/2018,11:22:58,193.900000,39.909031
11,0.81,39.262887, -81.557807,383,08/13/2018,11:22:59,194.000000,38.953884
11,0.81,39.263013, -81.557922,426,08/13/2018,11:23:00,194.100000,37.906675
11,0.81,39.263138, -81.558033,433,08/13/2018,11:23:01,194.300000,36.594787
11,0.81,39.263258, -81.558140,495,08/13/2018,11:23:02,194.200000,35.328929
11,0.81,39.263373, -81.558243,440,08/13/2018,11:23:03,194.200000,34.086087
11,0.81,39.263485, -81.558343,478,08/13/2018,11:23:04,194.200000,32.808722
11,0.81,39.263593, -81.558438,536,08/13/2018,11:23:05,194.300000,31.646435
11,0.81,39.263698, -81.558532,540,08/13/2018,11:23:06,194.200000,30.852397
11,0.81,39.263798, -81.558623,507,08/13/2018,11:23:07,194.300000,30.138914
11,0.81,39.263897, -81.558715,585,08/13/2018,11:23:08,194.400000,29.816696
11,0.82,39.263993, -81.558807,576,08/13/2018,11:23:09,194.500000,29.862727
11,0.81,39.264090, -81.558900,635,08/13/2018,11:23:10,194.300000,29.390907
11,0.81,39.264188, -81.558990,572,08/13/2018,11:23:11,194.100000,29.667094
11,0.81,39.264287, -81.559077,573,08/13/2018,11:23:12,193.700000,28.930595
11,0.82,39.264382, -81.559160,610,08/13/2018,11:23:13,193.400000,28.194097
11,0.82,39.264477, -81.559242,618,08/13/2018,11:23:14,193.000000,27.963941
11,0.82,39.264570, -81.559323,687,08/13/2018,11:23:15,192.800000,28.596869
10,0.86,39.264665, -81.559408,692,08/13/2018,11:23:16,192.600000,28.596869
10,0.86,39.264757, -81.559495,681,08/13/2018,11:23:17,192.600000,28.032987
11,0.82,39.264850, -81.559577,708,08/13/2018,11:23:18,192.000000,27.307996
11,0.82,39.264938, -81.559658,736,08/13/2018,11:23:19,191.800000,26.594513
10,0.89,39.265025, -81.559740,796,08/13/2018,11:23:20,191.600000,26.548482
9,1.55,39.265112, -81.559822,842,08/13/2018,11:23:21,191.200000,26.859192
11,0.82,39.265198, -81.559905,824,08/13/2018,11:23:22,190.700000,26.571498
10,0.88,39.265280, -81.559980,847,08/13/2018,11:23:23,190.300000,23.901689
10,0.96,39.265347, -81.560043,836,08/13/2018,11:23:24,189.900000,18.389456
10,0.96,39.265402, -81.560092,878,08/13/2018,11:23:25,189.600000,15.547030
10,0.96,39.265440, -81.560132,899,08/13/2018,11:23:26,189.500000,12.773652
10,0.96,39.265475, -81.560167,970,08/13/2018,11:23:27,189.200000,11.369701
10,0.96,39.265553, -81.560235,31,08/13/2018,11:23:29,188.700000,11.864536
10,0.96,39.265647, -81.560328,10,08/13/2018,11:23:31,188.200000,13.981970
11,0.82,39.265710, -81.560387,928,08/13/2018,11:23:32,188.000000,21.289420
10,0.96,39.265862, -81.560525,41,08/13/2018,11:23:34,187.800000,22.785433
10,0.86,39.265943, -81.560603,33,08/13/2018,11:23:35,188.000000,26.214756
10,0.96,39.266032, -81.560683,78,08/13/2018,11:23:36,188.000000,27.284981
9,1.03,39.266123, -81.560767,110,08/13/2018,11:23:37,187.900000,27.710769
10,0.86,39.266217, -81.560847,86,08/13/2018,11:23:38,187.800000,27.779816
11,0.82,39.266305, -81.560928,107,08/13/2018,11:23:39,187.800000,26.859192
11,0.82,39.266392, -81.561003,137,08/13/2018,11:23:40,187.800000,24.741758
11,0.79,39.266468, -81.561073,202,08/13/2018,11:23:41,187.700000,22.601308
